id,text,text_clean,label,sentiment_label,emotion,emotion_group,category,word_count,word_count_clean,length_bucket,helpfulness_score,implicit_flag,is_spam,language,manual_label_normalized,vader_label,vader_compound,vader_pos_conf,vader_neu_conf,vader_neg_conf,transformer_label,transformer_confidence,transformer_score
9897,the  chat function generated a ticket number for my account make of that what you will wow,the chat function generated a ticket number for my account make of that what you will,1,neutral,Indifference,neutral,Automotive,17,16,long,0,1,0,en,neutral,positive,0.0772,0.085,0.915,0.0,positive,0.950002133846283,0.950002133846283
9898,First off The representative provided a standard response to the transaction Anyway !!,first off the representative provided a standard response to the transaction,1,neutral,Confusion,neutral,Automotive,13,11,medium,2,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,negative,0.932744026184082,-0.932744026184082
9899,Well  The help desk acknowledged receipt of the transaction End of story !!,well the help desk acknowledged receipt of the transaction end of story,1,neutral,Confusion,neutral,Home & Kitchen,13,12,medium,0,1,0,en,neutral,positive,0.5859,0.324,0.676,0.0,positive,0.530384361743927,0.530384361743927
9900,The automated system provided a standard response to the transaction smh,the automated system provided a standard response to the transaction,1,neutral,Indifference,neutral,Sports & Outdoors,11,10,medium,4,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,positive,0.806480348110199,0.806480348110199
9901,look the help desk generated a ticket number for my inquiry smh,look the help desk generated a ticket number for my inquiry,1,neutral,Confusion,neutral,Sports & Outdoors,12,11,medium,1,1,0,en,neutral,positive,0.4588,0.333,0.667,0.0,negative,0.9963945746421814,-0.9963945746421814
9902,Right  so The help desk sent a template regarding the order status tbh,right so the help desk sent a template regarding the order status,1,neutral,Confusion,neutral,Sports & Outdoors,13,12,medium,3,1,0,en,neutral,positive,0.4549,0.229,0.771,0.0,negative,0.9912188649177551,-0.9912188649177551
9903,Listen The automated system logged the interaction concerning the transaction smh,listen the automated system logged the interaction concerning the transaction,1,neutral,Apathy,neutral,Electronics,11,10,medium,3,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,positive,0.8533136248588562,0.8533136248588562
9904,Right  so The email auto-responder logged the interaction concerning the transaction End of story hmm,right so the email auto responder logged the interaction concerning the transaction end of story,1,neutral,Confusion,neutral,Sports & Outdoors,15,15,long,2,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,negative,0.9386346340179443,-0.9386346340179443
9905,Listen The email auto-responder generated a ticket number for the transaction Anyway yeah,listen the email auto responder generated a ticket number for the transaction,1,neutral,Indifference,neutral,Electronics,13,12,medium,1,1,0,en,neutral,positive,0.0772,0.115,0.885,0.0,negative,0.9838242530822754,-0.9838242530822754
9906,Bruh The email auto-responder logged the interaction concerning the transaction Make of that what you will wow,the email auto responder logged the interaction concerning the transaction make of that what you will,1,neutral,Indifference,neutral,Home & Kitchen,17,16,long,3,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,positive,0.7723955512046814,0.7723955512046814
9908,I guess The email auto-responder logged the interaction concerning the transaction End of story .,i guess the email auto responder logged the interaction concerning the transaction end of story,1,neutral,Indifference,neutral,Sports & Outdoors,15,15,long,2,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,negative,0.9979540109634399,-0.9979540109634399
9909,well the automated system provided a standard response to the message tbh,well the automated system provided a standard response to the message,1,neutral,Apathy,neutral,Electronics,12,11,medium,0,1,0,en,neutral,positive,0.2732,0.189,0.811,0.0,positive,0.9965997338294983,0.9965997338294983
9910,The help desk acknowledged receipt of the message !! 127,the help desk acknowledged receipt of the message 127,1,neutral,Apathy,neutral,Electronics,10,9,medium,1,1,0,en,neutral,positive,0.4019,0.252,0.748,0.0,negative,0.657649040222168,-0.657649040222168
9911,Look The representative sent a template regarding my account End of story ok,look the representative sent a template regarding my account end of story ok,1,neutral,Indifference,neutral,Electronics,13,13,medium,1,1,0,en,neutral,positive,0.296,0.167,0.833,0.0,negative,0.8737924098968506,-0.8737924098968506
9913,So  The email auto-responder acknowledged receipt of my account Whatever,so the email auto responder acknowledged receipt of my account,1,neutral,Confusion,neutral,Sports & Outdoors,10,10,medium,4,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,negative,0.981177806854248,-0.981177806854248
9914,Honestly The email auto-responder sent a template regarding the transaction Oh well,honestly the email auto responder sent a template regarding the transaction oh well,1,neutral,Indifference,neutral,Sports & Outdoors,12,13,medium,4,1,0,en,neutral,positive,0.6249,0.338,0.662,0.0,negative,0.9552279114723206,-0.9552279114723206
9916,the email auto-responder generated a ticket number for the order stauts whatever,the email auto responder generated a ticket number for the order stauts,1,neutral,Apathy,neutral,Automotive,12,12,medium,4,1,0,en,neutral,positive,0.0772,0.115,0.885,0.0,negative,0.9969971179962158,-0.9969971179962158
9917,listen the automated system sent a template regarding my account whatever lol,listen the automated system sent a template regarding my account,1,neutral,Indifference,neutral,Electronics,12,10,medium,0,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,negative,0.984015703201294,-0.984015703201294
9918,So The representative sent a template regarding the order status Make of that what you will ??,so the representative sent a template regarding the order status make of that what you will,1,neutral,Confusion,neutral,Sports & Outdoors,17,16,long,0,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,negative,0.5088001489639282,-0.5088001489639282
9919,The representative provided  astandard response to the order status Fascinating hmm,the representative provided astandard response to the order status,1,neutral,Indifference,neutral,Clothing,11,9,medium,2,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,positive,0.9694362878799438,0.9694362878799438
9920,So The help desk logged the interaction concerning my inquiry ??,so the help desk logged the interaction concerning my inquiry,1,neutral,Apathy,neutral,Automotive,11,10,medium,0,1,0,en,neutral,positive,0.4549,0.249,0.751,0.0,negative,0.9889585971832275,-0.9889585971832275
9921,If im being real The chat function sent a template regarding my account Take it or leave it lol,if im being real the chat function sent a template regarding my account take it or leave it,1,neutral,Indifference,neutral,Home & Kitchen,19,18,long,0,1,0,en,neutral,negative,-0.0516,0.0,0.93,0.07,negative,0.9991274476051331,-0.9991274476051331
9922,honestly the help desk acknowledged receipt of the transaction cheers ok,honestly the help desk acknowledged receipt of the transaction ok,1,neutral,Indifference,neutral,Electronics,11,10,medium,1,1,0,en,neutral,positive,0.7845,0.53,0.47,0.0,positive,0.9930181503295898,0.9930181503295898
9923,The email auto-responder acknowledged receipt of the order status Anyway ??,the email auto responder acknowledged receipt of the order status,1,neutral,Confusion,neutral,Automotive,11,10,medium,1,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,negative,0.8724948763847351,-0.8724948763847351
9924,Ok  so The representative logged the interaction concerning the message Cheers yeah,ok so the representative logged the interaction concerning the message,1,neutral,Indifference,neutral,Automotive,12,10,medium,5,1,0,en,neutral,positive,0.296,0.196,0.804,0.0,positive,0.9778932929039001,0.9778932929039001
9925,Ok so The automated system logged the interaction concerning the order status Whatever ??,ok so the automated system logged the interaction concerning the order status,1,neutral,Indifference,neutral,Automotive,14,12,medium,0,1,0,en,neutral,positive,0.296,0.167,0.833,0.0,positive,0.9141661524772644,0.9141661524772644
9926,right  so the automated system provided a standard response to the message take it or leave it lol,right so the automated system provided a standard response to the message take it or leave it,1,neutral,Apathy,neutral,Home & Kitchen,18,17,long,0,1,0,en,neutral,negative,-0.0516,0.0,0.926,0.074,negative,0.9834363460540771,-0.9834363460540771
9927,the chat function logged the interaction concerning my account oh well,the chat function logged the interaction concerning my account oh well,1,neutral,Confusion,neutral,Home & Kitchen,11,11,medium,3,1,0,en,neutral,positive,0.2732,0.174,0.826,0.0,negative,0.9023443460464478,-0.9023443460464478
9930,The help desk sent a template regarding my account Oh well yeah,the help desk sent a template regarding my account oh well,1,neutral,Confusion,neutral,Automotive,12,11,medium,7,1,0,en,neutral,positive,0.5859,0.375,0.625,0.0,negative,0.9823942184448242,-0.9823942184448242
9931,wow the automated system generated a ticket number for the message oh well lol,the automated system generated a ticket number for the message oh well,1,neutral,Confusion,neutral,Automotive,14,12,medium,5,1,0,en,neutral,positive,0.34,0.274,0.726,0.0,negative,0.7078962326049805,-0.7078962326049805
9932,the help desk sent a template regarding my account !!,the help desk sent a template regarding my account,1,neutral,Confusion,neutral,Automotive,10,9,medium,6,1,0,en,neutral,positive,0.4019,0.278,0.722,0.0,negative,0.9951874017715454,-0.9951874017715454
9935,Bruh The email auto-responder logged the interaction concerning th emessage Fascinating !!,the email auto responder logged the interaction concerning th emessage,1,neutral,Apathy,neutral,Home & Kitchen,12,10,medium,2,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,negative,0.9537532329559326,-0.9537532329559326
9936,the  email auto-responder logged the interaction concerning the order status end of story,the email auto responder logged the interaction concerning the order status end of story,1,neutral,Confusion,neutral,Sports & Outdoors,13,14,medium,0,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,negative,0.96479731798172,-0.96479731798172
9937,The help desk generated a ticket number for my inquiry Make of that what you will,the help desk generated a ticket number for my inquiry make of that what you will,1,neutral,Confusion,neutral,Electronics,16,16,long,2,1,0,en,neutral,positive,0.4588,0.235,0.765,0.0,positive,0.9862056374549866,0.9862056374549866
9939,Listen The automated system generated a ticket number for the order status wow,listen the automated system generated a ticket number for the order status,1,neutral,Indifference,neutral,Home & Kitchen,13,12,medium,1,1,0,en,neutral,positive,0.0772,0.115,0.885,0.0,negative,0.9729390144348145,-0.9729390144348145
9940,The automated system acknowledged receipt of my inquiry Make of that what you will hmm 121,the automated system acknowledged receipt of my inquiry make of that what you will 121,1,neutral,Apathy,neutral,Home & Kitchen,16,15,long,0,1,0,en,neutral,neutral,0.0,0.0,1.0,0.0,positive,0.9802243709564209,0.9802243709564209
9941,Well  The automated system provided a standard response to my account Make of that what you will,well the automated system provided a standard response to my account make of that what you will,1,neutral,Apathy,neutral,Home & Kitchen,17,17,long,0,1,0,en,neutral,positive,0.2732,0.123,0.877,0.0,positive,0.9775304198265076,0.9775304198265076
9943,okay the help desk sent a template regarding the message hmm,okay the help desk sent a template regarding the message,1,neutral,Indifference,neutral,Sports & Outdoors,11,10,medium,3,1,0,en,neutral,positive,0.5574,0.397,0.603,0.0,negative,0.8755951523780823,-0.8755951523780823
9945,Well The automated system provided a standard response to the transaction Whatever lol,well the automated system provided a standard response to the transaction,1,neutral,Indifference,neutral,Electronics,13,11,medium,3,1,0,en,neutral,positive,0.2732,0.189,0.811,0.0,positive,0.9972506165504456,0.9972506165504456
